Neighborhood,Shift,count,Month,Year,Day
4,2,1,2,2016,15
4,2,1,2,2016,16
4,2,1,2,2016,18
4,1,2,2,2016,19
4,2,1,2,2016,19
4,2,1,2,2016,20
4,0,2,2,2016,21
4,1,1,2,2016,21
4,2,2,2,2016,23
4,2,2,2,2016,24
4,2,1,2,2016,26
4,0,1,2,2016,27
4,0,1,2,2016,28
4,2,1,2,2016,28
4,2,1,3,2016,3
4,1,1,3,2016,5
4,2,1,3,2016,5
4,2,2,3,2016,6
4,0,1,3,2016,8
4,2,1,3,2016,8
4,1,1,3,2016,9
4,2,2,3,2016,9
4,2,1,3,2016,10
4,2,1,3,2016,13
4,0,2,3,2016,15
4,2,3,3,2016,15
4,2,2,3,2016,16
4,2,1,3,2016,17
4,1,1,3,2016,18
4,0,1,3,2016,19
4,2,1,3,2016,19
4,1,1,3,2016,20
4,1,1,3,2016,21
4,2,1,3,2016,21
4,2,1,3,2016,22
4,1,1,3,2016,23
4,2,1,3,2016,27
4,0,1,3,2016,28
4,2,1,3,2016,30
4,1,1,3,2016,31
4,0,1,4,2016,1
4,1,5,4,2016,1
4,2,3,4,2016,2
4,2,1,4,2016,3
4,2,2,4,2016,4
4,0,1,4,2016,5
4,2,1,4,2016,6
4,2,2,4,2016,7
4,0,1,4,2016,10
4,2,1,4,2016,10
4,1,2,4,2016,11
4,1,1,4,2016,12
4,2,1,4,2016,12
4,0,1,4,2016,13
4,0,1,4,2016,14
4,1,3,4,2016,14
4,2,1,4,2016,15
4,1,2,4,2016,16
4,2,1,4,2016,16
4,0,1,4,2016,17
4,1,2,4,2016,17
4,2,1,4,2016,17
4,0,1,4,2016,18
4,0,1,4,2016,19
4,2,1,4,2016,19
4,2,2,4,2016,20
4,2,1,4,2016,21
4,0,1,4,2016,22
4,1,1,4,2016,22
4,2,1,4,2016,22
4,2,1,4,2016,23
4,0,1,4,2016,24
4,2,1,4,2016,24
4,2,2,4,2016,25
4,0,1,4,2016,26
4,0,1,4,2016,27
4,1,1,4,2016,27
4,2,1,4,2016,27
4,1,1,4,2016,28
4,0,2,4,2016,29
4,1,2,4,2016,29
4,2,1,4,2016,29
4,0,2,4,2016,30
4,1,1,4,2016,30
4,1,1,5,2016,2
4,2,1,5,2016,3
4,0,1,5,2016,5
4,1,1,5,2016,5
4,2,1,5,2016,5
4,1,1,5,2016,6
4,2,1,5,2016,6
4,1,1,5,2016,7
4,0,1,5,2016,9
4,1,1,5,2016,11
4,2,2,5,2016,11
4,1,1,5,2016,12
4,2,2,5,2016,14
4,1,1,5,2016,15
4,2,1,5,2016,15
4,0,1,5,2016,16
4,1,1,5,2016,19
4,2,1,5,2016,19
4,0,3,5,2016,20
4,2,1,5,2016,20
4,1,1,5,2016,23
4,1,1,5,2016,24
4,0,1,5,2016,25
4,1,1,5,2016,25
4,2,2,5,2016,25
4,2,1,5,2016,28
4,1,1,5,2016,31
4,0,1,6,2016,1
4,1,2,6,2016,4
4,2,2,6,2016,6
4,1,1,6,2016,9
4,1,1,6,2016,10
4,1,1,6,2016,11
4,1,1,6,2016,12
4,2,2,6,2016,12
4,2,1,6,2016,14
4,0,1,6,2016,15
4,1,2,6,2016,17
4,2,3,6,2016,18
4,2,1,6,2016,19
4,0,1,6,2016,20
4,1,2,6,2016,21
4,1,1,6,2016,22
4,2,2,6,2016,22
4,1,1,6,2016,23
4,2,2,6,2016,23
4,0,1,6,2016,25
4,0,1,6,2016,27
4,2,2,6,2016,27
4,1,1,6,2016,28
4,0,2,6,2016,29
4,0,3,7,2016,1
4,1,4,7,2016,1
4,1,1,7,2016,8
4,0,2,7,2016,10
4,1,1,7,2016,10
4,2,1,7,2016,11
4,1,1,7,2016,13
4,0,1,7,2016,15
4,2,1,7,2016,16
4,1,1,7,2016,22
4,0,2,7,2016,23
4,1,1,7,2016,23
4,2,3,7,2016,23
4,0,2,7,2016,24
4,2,2,7,2016,24
4,0,3,7,2016,25
4,2,1,7,2016,26
4,2,1,7,2016,27
4,1,1,7,2016,29
4,2,2,7,2016,29
4,0,1,7,2016,30
4,2,1,7,2016,30
4,1,1,8,2016,1
4,1,1,8,2016,2
4,2,1,8,2016,2
4,2,1,8,2016,4
4,0,1,8,2016,5
4,0,1,8,2016,6
4,2,2,8,2016,8
4,2,1,8,2016,9
4,1,2,8,2016,10
4,2,2,8,2016,10
4,0,1,8,2016,11
4,1,1,8,2016,11
4,2,1,8,2016,15
4,0,1,8,2016,16
4,2,1,8,2016,16
4,0,2,8,2016,17
4,1,1,8,2016,17
4,1,1,8,2016,19
4,2,2,8,2016,19
4,0,1,8,2016,22
4,2,1,8,2016,22
4,1,1,8,2016,23
4,2,1,8,2016,23
4,2,1,8,2016,24
4,1,1,8,2016,25
4,2,1,8,2016,27
4,0,1,8,2016,30
4,1,2,8,2016,30
4,2,2,8,2016,31
4,2,1,9,2016,1
4,1,1,9,2016,2
4,2,3,9,2016,2
4,0,1,9,2016,3
4,2,1,9,2016,4
4,0,1,9,2016,5
4,1,2,9,2016,5
4,2,1,9,2016,5
4,1,1,9,2016,6
4,1,1,9,2016,7
4,2,2,9,2016,7
4,1,2,9,2016,8
4,1,1,9,2016,10
4,2,1,9,2016,13
4,1,2,9,2016,15
4,0,1,9,2016,19
4,0,1,9,2016,20
4,1,1,9,2016,20
4,1,2,9,2016,21
4,2,1,9,2016,21
4,1,1,9,2016,23
4,1,1,9,2016,24
4,2,2,9,2016,24
4,0,1,9,2016,26
4,1,1,9,2016,27
4,1,1,9,2016,28
4,2,1,9,2016,28
4,2,1,9,2016,29
4,0,1,9,2016,30
4,0,1,10,2016,3
4,1,1,10,2016,3
4,2,2,10,2016,3
4,2,1,10,2016,5
4,1,1,10,2016,6
4,2,1,10,2016,6
4,2,2,10,2016,7
4,1,1,10,2016,8
4,2,1,10,2016,8
4,2,3,10,2016,9
4,2,1,10,2016,10
4,0,2,10,2016,12
4,2,1,10,2016,12
4,2,2,10,2016,13
4,2,2,10,2016,14
4,1,1,10,2016,15
4,1,1,10,2016,16
4,2,1,10,2016,17
4,0,2,10,2016,18
4,1,1,10,2016,18
4,2,1,10,2016,19
4,0,1,10,2016,20
4,1,1,10,2016,20
4,2,2,10,2016,20
4,2,2,10,2016,25
4,0,1,10,2016,26
4,2,1,10,2016,27
4,2,3,10,2016,28
4,2,1,10,2016,30
4,0,1,10,2016,31
4,1,2,10,2016,31
4,2,2,11,2016,1
4,1,1,11,2016,2
4,0,1,11,2016,3
4,1,1,11,2016,3
4,2,1,11,2016,3
4,1,1,11,2016,4
4,2,1,11,2016,4
4,1,1,11,2016,5
4,2,1,11,2016,5
4,0,1,11,2016,8
4,1,1,11,2016,10
4,1,1,11,2016,11
4,0,1,11,2016,12
4,1,2,11,2016,12
4,2,9,11,2016,12
4,0,1,11,2016,13
4,1,1,11,2016,13
4,2,1,11,2016,13
4,1,1,11,2016,14
4,2,1,11,2016,15
4,2,2,11,2016,16
4,2,2,11,2016,17
4,1,2,11,2016,18
4,2,1,11,2016,18
4,0,1,11,2016,19
4,2,2,11,2016,19
4,1,1,11,2016,20
4,2,1,11,2016,20
4,1,1,11,2016,21
4,1,1,11,2016,22
4,0,1,11,2016,24
4,1,1,11,2016,24
4,2,1,11,2016,25
4,2,2,11,2016,26
4,2,1,11,2016,28
4,1,1,11,2016,29
4,2,2,11,2016,29
4,0,1,11,2016,30
4,1,3,11,2016,30
4,2,1,12,2016,1
4,0,1,12,2016,2
4,1,1,12,2016,2
4,1,2,12,2016,3
4,1,1,12,2016,4
4,1,1,12,2016,5
4,0,2,12,2016,6
4,0,1,12,2016,7
4,2,1,12,2016,7
4,2,1,12,2016,10
4,0,2,12,2016,11
4,1,1,12,2016,11
4,1,1,12,2016,13
4,2,1,12,2016,15
4,2,1,12,2016,16
4,1,2,12,2016,19
4,0,1,12,2016,20
4,2,4,12,2016,20
4,2,3,12,2016,21
4,0,2,12,2016,22
4,2,2,12,2016,22
4,2,2,12,2016,24
4,1,1,12,2016,25
4,2,1,12,2016,25
4,2,2,12,2016,26
4,2,2,12,2016,29
4,0,3,12,2016,30
4,2,1,1,2017,1
4,2,1,1,2017,2
4,1,2,1,2017,3
4,2,2,1,2017,3
4,2,1,1,2017,4
4,0,1,1,2017,5
4,1,2,1,2017,5
4,2,1,1,2017,7
4,0,2,1,2017,8
4,2,1,1,2017,8
4,0,3,1,2017,9
4,1,1,1,2017,9
4,2,1,1,2017,9
4,1,1,1,2017,10
4,2,2,1,2017,10
4,1,1,1,2017,12
4,2,2,1,2017,13
4,0,1,1,2017,17
4,1,2,1,2017,19
4,2,2,1,2017,21
4,1,2,1,2017,22
4,1,1,1,2017,23
4,1,1,1,2017,24
4,2,2,1,2017,24
4,1,1,1,2017,28
4,2,1,1,2017,28
4,0,1,1,2017,31
4,1,1,1,2017,31
4,2,1,1,2017,31
4,0,2,2,2017,1
4,1,1,2,2017,1
4,2,1,2,2017,1
4,1,1,2,2017,2
4,2,1,2,2017,2
4,2,1,2,2017,3
4,2,2,2,2017,4
4,2,1,2,2017,5
4,0,1,2,2017,6
4,1,1,2,2017,6
4,2,1,2,2017,6
4,2,1,2,2017,7
4,2,1,2,2017,8
4,2,1,2,2017,9
4,2,1,2,2017,10
4,0,1,2,2017,12
4,1,1,2,2017,12
4,2,1,2,2017,12
4,2,1,2,2017,13
4,2,1,2,2017,14
4,1,2,2,2017,15
4,2,1,2,2017,15
4,1,1,2,2017,16
4,2,4,2,2017,18
4,1,1,2,2017,19
4,2,2,2,2017,19
4,1,1,2,2017,20
4,1,1,2,2017,21
4,1,1,2,2017,22
4,1,1,2,2017,24
4,0,2,2,2017,25
4,2,2,2,2017,25
4,2,1,2,2017,27
4,2,1,2,2017,28
4,2,1,3,2017,1
4,1,1,3,2017,3
4,0,1,3,2017,5
4,1,1,3,2017,6
4,2,1,3,2017,7
4,1,2,3,2017,8
4,2,2,3,2017,10
4,0,2,3,2017,13
4,2,1,3,2017,17
4,2,1,3,2017,18
4,0,1,3,2017,19
4,1,1,3,2017,19
4,2,4,3,2017,19
4,2,1,3,2017,20
4,1,1,3,2017,23
4,2,1,3,2017,24
4,1,1,3,2017,27
4,1,1,3,2017,28
4,1,1,3,2017,30
4,1,1,3,2017,31
4,0,1,4,2017,1
4,2,2,4,2017,1
4,1,1,4,2017,2
4,1,1,4,2017,3
4,0,1,4,2017,7
4,2,3,4,2017,8
4,0,1,4,2017,9
4,1,1,4,2017,11
4,0,1,4,2017,12
4,2,1,4,2017,12
4,2,2,4,2017,13
4,1,2,4,2017,14
4,1,1,4,2017,15
4,0,1,4,2017,16
4,1,1,4,2017,16
4,2,1,4,2017,16
4,1,1,4,2017,17
4,0,1,4,2017,19
4,1,1,4,2017,19
4,1,1,4,2017,22
4,2,1,4,2017,22
4,1,2,4,2017,23
4,2,1,4,2017,24
4,0,1,4,2017,26
4,2,2,4,2017,27
4,1,1,4,2017,28
4,1,1,4,2017,29
4,2,1,4,2017,29
4,1,2,4,2017,30
4,2,1,4,2017,30
4,0,1,5,2017,1
4,2,1,5,2017,1
4,1,1,5,2017,2
4,2,1,5,2017,2
4,2,1,5,2017,3
4,0,1,5,2017,4
4,0,1,5,2017,5
4,1,1,5,2017,5
4,2,2,5,2017,5
4,2,1,5,2017,10
4,2,1,5,2017,11
4,1,1,5,2017,12
4,2,1,5,2017,12
4,2,1,5,2017,13
4,1,1,5,2017,14
4,2,1,5,2017,14
4,1,1,5,2017,15
4,2,2,5,2017,15
4,1,1,5,2017,16
4,0,1,5,2017,18
4,0,1,5,2017,19
4,0,1,5,2017,21
4,0,1,5,2017,22
4,1,1,5,2017,23
4,2,3,5,2017,26
4,2,1,5,2017,31
4,1,1,6,2017,1
4,1,3,6,2017,2
4,2,2,6,2017,2
4,1,1,6,2017,3
4,2,1,6,2017,4
4,1,1,6,2017,7
4,2,1,6,2017,7
4,2,2,6,2017,8
4,2,1,6,2017,9
4,2,1,6,2017,10
4,0,1,6,2017,11
4,2,2,6,2017,11
4,0,1,6,2017,13
4,2,1,6,2017,13
4,2,1,6,2017,15
4,1,1,6,2017,17
4,0,1,6,2017,18
4,0,1,6,2017,19
4,1,1,6,2017,19
4,0,1,6,2017,20
4,0,1,6,2017,23
4,2,3,6,2017,23
4,1,1,6,2017,24
4,2,2,6,2017,24
4,1,1,6,2017,25
4,2,1,6,2017,25
4,0,1,6,2017,27
4,1,1,6,2017,28
4,2,1,6,2017,28
4,1,2,6,2017,29
4,0,1,6,2017,30
4,1,1,6,2017,30
4,2,3,6,2017,30
4,1,1,7,2017,5
4,2,2,7,2017,7
4,1,1,7,2017,8
4,2,1,7,2017,8
4,1,1,7,2017,9
4,2,1,7,2017,9
4,0,1,7,2017,10
4,2,3,7,2017,10
4,2,1,7,2017,13
4,0,1,7,2017,14
4,1,1,7,2017,14
4,1,1,7,2017,16
4,0,1,7,2017,17
4,1,2,7,2017,17
4,0,1,7,2017,18
4,2,1,7,2017,18
4,1,1,7,2017,19
4,0,1,7,2017,20
4,1,1,7,2017,20
4,0,1,7,2017,21
4,2,1,7,2017,23
4,2,2,7,2017,24
4,1,1,7,2017,25
4,2,1,7,2017,27
4,2,1,7,2017,29
4,1,1,8,2017,1
4,2,2,8,2017,3
4,1,1,8,2017,5
4,0,3,8,2017,6
4,1,2,8,2017,6
4,0,1,8,2017,7
4,1,1,8,2017,7
4,2,2,8,2017,7
4,0,1,8,2017,8
4,2,1,8,2017,10
4,0,1,8,2017,11
4,2,1,8,2017,15
4,1,1,8,2017,16
4,1,1,8,2017,17
4,0,2,8,2017,18
4,1,2,8,2017,19
4,0,1,8,2017,20
4,0,1,8,2017,21
4,1,1,8,2017,21
4,2,2,8,2017,22
4,2,1,8,2017,24
4,1,1,8,2017,26
4,2,3,8,2017,26
4,0,1,8,2017,28
4,1,1,8,2017,28
4,1,1,8,2017,29
4,0,2,8,2017,30
4,2,1,8,2017,31
4,1,1,9,2017,1
4,0,2,9,2017,3
4,1,2,9,2017,3
4,2,1,9,2017,7
4,2,1,9,2017,8
4,0,1,9,2017,9
4,1,1,9,2017,9
4,2,1,9,2017,11
4,0,1,9,2017,13
4,2,1,9,2017,14
4,2,1,9,2017,15
4,1,1,9,2017,16
4,1,2,9,2017,23
4,2,2,9,2017,24
4,1,2,9,2017,25
4,0,2,9,2017,26
4,2,2,9,2017,26
4,2,1,9,2017,27
4,0,1,10,2017,3
4,1,1,10,2017,3
4,1,1,10,2017,4
4,2,1,10,2017,5
4,0,1,10,2017,6
4,1,1,10,2017,8
4,2,1,10,2017,8
4,0,1,10,2017,9
4,2,1,10,2017,9
4,0,1,10,2017,12
4,2,2,10,2017,13
4,2,1,10,2017,15
4,1,2,10,2017,16
4,2,2,10,2017,18
4,0,1,10,2017,19
4,2,2,10,2017,19
4,0,1,10,2017,20
4,2,1,10,2017,22
4,1,1,10,2017,23
4,2,2,10,2017,23
4,0,1,10,2017,24
4,2,2,10,2017,24
4,1,1,10,2017,26
4,2,1,10,2017,27
4,1,2,10,2017,28
4,2,1,10,2017,28
4,1,2,10,2017,30
4,2,1,10,2017,30
4,2,2,10,2017,31
4,0,1,11,2017,2
4,1,1,11,2017,2
4,1,1,11,2017,3
4,0,1,11,2017,9
4,1,1,11,2017,9
4,2,1,11,2017,9
4,2,1,11,2017,10
4,1,1,11,2017,11
4,2,1,11,2017,12
4,2,1,11,2017,13
4,0,1,11,2017,14
4,0,1,11,2017,15
4,1,2,11,2017,15
4,2,1,11,2017,17
4,1,1,11,2017,18
4,2,2,11,2017,18
4,2,1,11,2017,19
4,0,1,11,2017,20
4,1,1,11,2017,20
4,0,1,11,2017,21
4,2,2,11,2017,21
4,0,2,11,2017,23
4,1,1,11,2017,24
4,2,1,11,2017,26
4,1,1,11,2017,29
4,1,1,12,2017,1
4,1,1,12,2017,2
4,2,1,12,2017,2
4,2,1,12,2017,3
4,1,1,12,2017,6
4,2,2,12,2017,6
4,2,1,12,2017,7
4,2,1,12,2017,8
4,0,1,12,2017,11
4,1,1,12,2017,13
4,1,1,12,2017,14
4,2,1,12,2017,14
4,1,2,12,2017,15
4,2,1,12,2017,15
4,2,1,12,2017,17
4,1,1,12,2017,18
4,1,2,12,2017,19
4,2,2,12,2017,19
4,2,2,12,2017,21
4,2,1,12,2017,22
4,2,1,12,2017,23
4,2,1,12,2017,24
4,1,1,12,2017,28
4,2,1,12,2017,29
4,1,1,12,2017,30
4,2,1,12,2017,30
4,1,2,1,2018,1
4,1,2,1,2018,3
4,2,1,1,2018,4
4,2,2,1,2018,5
4,2,1,1,2018,7
4,1,1,1,2018,8
4,2,2,1,2018,9
4,1,1,1,2018,11
4,1,2,1,2018,12
4,2,2,1,2018,12
4,1,1,1,2018,13
4,2,1,1,2018,13
4,2,1,1,2018,14
4,2,1,1,2018,16
4,0,1,1,2018,19
4,1,1,1,2018,19
4,2,1,1,2018,19
4,2,2,1,2018,22
4,0,2,1,2018,24
4,0,2,1,2018,27
4,1,1,1,2018,28
4,0,1,1,2018,29
4,0,1,1,2018,30
4,1,1,1,2018,30
4,0,1,1,2018,31
4,2,1,1,2018,31
4,2,1,2,2018,2
4,1,1,2,2018,5
4,2,1,2,2018,6
4,1,1,2,2018,8
4,0,1,2,2018,10
4,1,1,2,2018,10
4,2,1,2,2018,10
4,0,2,2,2018,11
4,2,1,2,2018,11
4,2,1,2,2018,14
4,1,1,2,2018,15
4,1,2,2,2018,16
4,0,4,2,2018,17
4,2,1,2,2018,17
4,0,1,2,2018,18
4,1,2,2,2018,19
4,1,1,2,2018,20
4,2,2,2,2018,20
4,0,1,2,2018,21
4,1,1,2,2018,21
4,2,1,2,2018,21
4,1,1,2,2018,23
4,2,1,2,2018,23
4,2,3,2,2018,24
4,1,2,2,2018,25
4,0,1,2,2018,26
4,2,1,2,2018,26
4,2,3,2,2018,27
4,1,1,2,2018,28
4,0,1,3,2018,1
4,2,1,3,2018,1
4,2,1,3,2018,2
4,0,1,3,2018,5
4,1,2,3,2018,7
4,1,2,3,2018,10
4,1,1,3,2018,13
4,2,1,3,2018,13
4,1,1,3,2018,14
4,0,1,3,2018,15
4,0,1,3,2018,17
4,1,1,3,2018,17
4,2,1,3,2018,17
4,1,1,3,2018,18
4,2,1,3,2018,18
4,1,2,3,2018,20
4,2,1,3,2018,20
4,0,1,3,2018,21
4,2,1,3,2018,21
4,0,2,3,2018,22
4,2,1,3,2018,23
4,1,1,3,2018,24
4,1,2,3,2018,25
4,1,1,3,2018,26
4,2,1,3,2018,26
4,1,2,3,2018,27
4,1,1,3,2018,28
4,1,1,3,2018,29
4,0,1,3,2018,30
4,0,1,3,2018,31
4,2,1,3,2018,31
4,1,1,4,2018,1
4,2,1,4,2018,1
4,1,1,4,2018,2
4,2,1,4,2018,2
4,1,1,4,2018,3
4,2,1,4,2018,4
4,2,1,4,2018,5
4,0,1,4,2018,8
4,2,1,4,2018,10
4,0,1,4,2018,11
4,1,1,4,2018,11
4,0,1,4,2018,14
4,2,1,4,2018,15
4,2,1,4,2018,16
4,1,1,4,2018,17
4,2,4,4,2018,17
4,2,1,4,2018,18
4,1,1,4,2018,19
4,1,1,4,2018,20
4,0,1,4,2018,21
4,2,1,4,2018,21
4,2,2,4,2018,23
4,0,1,4,2018,24
4,1,1,4,2018,24
4,0,1,4,2018,25
4,0,1,4,2018,28
4,2,1,4,2018,28
4,0,1,5,2018,1
4,2,1,5,2018,2
4,0,1,5,2018,3
4,1,1,5,2018,4
4,1,2,5,2018,5
4,2,1,5,2018,5
4,1,1,5,2018,8
4,1,1,5,2018,9
4,1,1,5,2018,10
4,2,1,5,2018,10
4,0,1,5,2018,12
4,1,1,5,2018,12
4,1,1,5,2018,13
4,2,1,5,2018,14
4,2,2,5,2018,15
4,2,1,5,2018,17
4,0,1,5,2018,18
4,1,3,5,2018,18
4,2,3,5,2018,18
4,2,1,5,2018,19
4,1,1,5,2018,20
4,2,2,5,2018,20
4,2,1,5,2018,21
4,2,1,5,2018,22
4,1,1,5,2018,23
4,2,1,5,2018,25
4,2,1,5,2018,26
4,2,1,5,2018,30
4,1,1,5,2018,31
4,0,1,6,2018,1
4,2,2,6,2018,3
4,0,1,6,2018,5
4,2,2,6,2018,5
4,1,1,6,2018,6
4,2,2,6,2018,6
4,2,1,6,2018,7
4,1,2,6,2018,8
4,1,1,6,2018,11
4,2,3,6,2018,11
4,2,1,6,2018,12
4,2,1,6,2018,13
4,2,2,6,2018,14
4,2,1,6,2018,15
4,1,1,6,2018,16
4,1,1,6,2018,17
4,2,1,6,2018,18
4,2,2,6,2018,19
4,2,5,6,2018,20
4,2,1,6,2018,21
4,2,1,6,2018,22
4,1,2,6,2018,23
4,2,5,6,2018,24
4,0,2,6,2018,25
4,1,1,6,2018,25
4,2,1,6,2018,27
4,1,1,6,2018,28
4,2,1,6,2018,28
4,1,1,6,2018,29
4,2,2,6,2018,30
4,2,1,7,2018,1
4,1,1,7,2018,3
4,2,2,7,2018,4
4,0,1,7,2018,5
4,1,1,7,2018,5
4,1,1,7,2018,6
4,2,2,7,2018,6
4,0,1,7,2018,10
4,2,1,7,2018,11
4,2,1,7,2018,13
4,0,1,7,2018,15
4,2,3,7,2018,15
4,1,1,7,2018,16
4,1,1,7,2018,17
4,2,1,7,2018,17
4,0,1,7,2018,18
4,0,1,7,2018,19
4,2,1,7,2018,19
4,0,1,7,2018,20
4,0,1,7,2018,21
4,1,1,7,2018,21
4,2,2,7,2018,22
4,2,1,7,2018,23
4,0,1,7,2018,24
4,2,3,7,2018,25
4,1,1,7,2018,27
4,2,4,7,2018,27
4,0,1,7,2018,29
4,1,2,7,2018,29
4,2,2,7,2018,30
4,1,1,8,2018,1
4,2,1,8,2018,2
4,2,1,8,2018,3
4,1,1,8,2018,4
4,2,1,8,2018,5
4,1,2,8,2018,6
4,2,3,8,2018,6
4,0,2,8,2018,7
4,1,1,8,2018,7
4,1,2,8,2018,9
4,2,3,8,2018,9
4,1,1,8,2018,10
4,2,3,8,2018,10
4,0,2,8,2018,11
4,2,1,8,2018,11
4,1,1,8,2018,12
4,1,1,8,2018,13
4,2,2,8,2018,13
4,0,1,8,2018,16
4,1,1,8,2018,16
4,1,1,8,2018,17
4,0,1,8,2018,18
4,2,2,8,2018,18
4,0,1,8,2018,19
4,0,1,8,2018,20
4,0,1,8,2018,22
4,0,1,8,2018,27
4,2,1,8,2018,27
4,1,1,8,2018,28
4,1,1,8,2018,31
4,2,3,8,2018,31
4,0,1,9,2018,2
4,1,1,9,2018,2
4,1,1,9,2018,4
4,1,1,9,2018,5
4,1,1,9,2018,6
4,0,2,9,2018,7
4,1,1,9,2018,7
4,2,1,9,2018,7
4,1,2,9,2018,8
4,1,2,9,2018,10
4,1,2,9,2018,11
4,2,4,9,2018,12
4,0,1,9,2018,13
4,1,1,9,2018,13
4,2,1,9,2018,16
4,1,1,9,2018,17
4,2,1,9,2018,17
4,1,1,9,2018,18
4,2,1,9,2018,18
4,0,1,9,2018,19
4,2,1,9,2018,19
4,2,1,9,2018,20
4,0,1,9,2018,21
4,1,3,9,2018,23
4,1,1,9,2018,24
4,2,1,9,2018,24
4,1,2,9,2018,25
4,2,1,9,2018,26
4,2,4,9,2018,27
4,0,1,9,2018,29
4,2,1,9,2018,30
4,0,1,10,2018,1
4,1,1,10,2018,1
4,2,1,10,2018,1
4,1,2,10,2018,3
4,2,1,10,2018,4
4,0,1,10,2018,6
4,2,2,10,2018,7
4,1,1,10,2018,9
4,1,1,10,2018,10
4,2,1,10,2018,10
4,2,1,10,2018,11
4,2,1,10,2018,14
4,1,2,10,2018,17
4,1,1,10,2018,18
4,2,1,10,2018,18
4,1,1,10,2018,20
4,1,2,10,2018,21
4,2,2,10,2018,21
4,2,1,10,2018,23
4,1,1,10,2018,24
4,2,1,10,2018,25
4,1,1,10,2018,26
4,2,1,10,2018,26
4,0,1,10,2018,27
4,1,1,10,2018,28
4,1,1,10,2018,29
4,0,1,10,2018,30
4,1,1,10,2018,30
4,2,1,10,2018,30
4,1,2,10,2018,31
4,0,1,11,2018,3
4,2,2,11,2018,3
4,0,1,11,2018,4
4,1,2,11,2018,4
4,1,1,11,2018,5
4,2,1,11,2018,5
4,2,1,11,2018,6
4,0,1,11,2018,7
4,2,1,11,2018,7
4,1,1,11,2018,8
4,2,1,11,2018,8
4,0,2,11,2018,9
4,1,1,11,2018,9
4,2,1,11,2018,9
4,1,2,11,2018,10
4,2,3,11,2018,11
4,2,2,11,2018,14
4,2,3,11,2018,15
4,1,2,11,2018,16
4,2,2,11,2018,16
4,2,1,11,2018,17
4,1,1,11,2018,18
4,0,1,11,2018,19
4,1,1,11,2018,19
4,2,3,11,2018,19
4,2,1,11,2018,20
4,2,1,11,2018,21
4,2,1,11,2018,23
4,0,1,11,2018,24
4,1,1,11,2018,24
4,1,1,11,2018,25
4,1,1,11,2018,26
4,1,1,11,2018,27
4,1,1,11,2018,28
4,1,1,11,2018,30
4,1,1,12,2018,1
4,1,1,12,2018,2
4,2,1,12,2018,2
4,1,1,12,2018,3
4,2,1,12,2018,3
4,1,1,12,2018,4
4,1,1,12,2018,6
4,2,3,12,2018,8
4,0,1,12,2018,9
4,2,1,12,2018,10
4,2,1,12,2018,11
4,1,1,12,2018,13
4,2,1,12,2018,13
4,1,2,12,2018,14
4,2,1,12,2018,14
4,2,1,12,2018,15
4,0,1,12,2018,16
4,2,1,12,2018,16
4,1,2,12,2018,17
4,2,1,12,2018,17
4,1,1,12,2018,18
4,2,2,12,2018,19
4,0,2,12,2018,21
4,2,2,12,2018,21
4,0,2,12,2018,23
4,2,2,12,2018,24
4,1,3,12,2018,31
4,2,1,12,2018,31
5,1,2,1,2015,1
5,0,2,1,2015,2
5,1,3,1,2015,2
5,2,3,1,2015,2
5,0,2,1,2015,3
5,1,2,1,2015,3
5,2,2,1,2015,3
5,0,3,1,2015,4
5,1,1,1,2015,4
5,2,1,1,2015,4
5,1,1,1,2015,5
5,2,2,1,2015,5
5,0,2,1,2015,6
5,2,2,1,2015,6
5,2,2,1,2015,7
5,1,1,1,2015,8
5,2,3,1,2015,8
5,0,4,1,2015,10
5,2,4,1,2015,10
5,0,1,1,2015,12
5,1,1,1,2015,12
5,2,2,1,2015,12
5,0,2,1,2015,13
5,1,4,1,2015,13
5,2,1,1,2015,13
5,1,2,1,2015,14
5,2,1,1,2015,14
5,2,1,1,2015,15
5,0,3,1,2015,16
5,2,3,1,2015,16
5,0,1,1,2015,17
5,1,2,1,2015,17
5,2,2,1,2015,17
5,1,1,1,2015,18
5,0,1,1,2015,19
5,1,2,1,2015,19
5,2,2,1,2015,19
5,0,2,1,2015,20
5,2,1,1,2015,20
5,1,3,1,2015,21
5,2,3,1,2015,21
5,2,2,1,2015,22
5,1,2,1,2015,23
5,2,2,1,2015,23
5,0,1,1,2015,24
5,1,1,1,2015,24
5,2,2,1,2015,24
5,0,1,1,2015,25
5,1,1,1,2015,25
5,2,1,1,2015,25
5,0,1,1,2015,26
5,1,2,1,2015,26
5,2,1,1,2015,26
5,1,2,1,2015,27
5,2,1,1,2015,27
5,1,2,1,2015,28
5,2,2,1,2015,28
5,0,1,1,2015,29
5,2,1,1,2015,29
5,0,1,1,2015,30
5,1,2,1,2015,30
5,2,5,1,2015,30
5,0,1,1,2015,31
5,2,7,1,2015,31
5,0,1,2,2015,1
5,1,1,2,2015,1
5,2,2,2,2015,1
5,0,1,2,2015,2
5,1,1,2,2015,2
5,0,1,2,2015,3
5,1,2,2,2015,3
5,1,2,2,2015,4
5,1,2,2,2015,5
5,2,1,2,2015,5
5,2,1,2,2015,6
5,2,4,2,2015,7
5,0,1,2,2015,8
5,0,1,2,2015,9
5,0,1,2,2015,10
5,2,1,2,2015,10
5,0,2,2,2015,11
5,0,1,2,2015,12
5,1,1,2,2015,12
